ï»¿Category,Real Category,Business Name,Address,City,State,Postal Code,Country,Phone,Email,Website,Latitude,Longitude,Map Link,Details Link,Category
,Agen Gas Elpiji,Pangkalan Gas Etny Muyu,"2FJ8+G43, Unnamed Road, Raanan Lama, Kec. Motoling, Kabupaten Minahasa Selatan, Sulawesi Utara","Kabupaten Minahasa Selatan, Sulawesi Utara",SULAWESI UTARA,,Indonesia,,,,10.312.561,1.244.653.104,https://maps.google.com/?cid=0x0:0x6b7df509c4635ffa,,supermarket
,Toko Swalayan,TOKO LOURDES MULIA,"WF99+RWF, Tompaso Baru Dua, Kec. Tompaso Baru, Kabupaten Minahasa Selatan, Sulawesi Utara","Kabupaten Minahasa Selatan, Sulawesi Utara",SULAWESI UTARA,,Indonesia,811422273.0,,,0.9195512,1.244.697.817,https://maps.google.com/?cid=0x0:0x59f423fbdbf05f6,,supermarket
,Restoran,R. Piri Tamboto Family,"6PHP+WC8, Rumoong Atas, Kec. Tareran, Kabupaten Minahasa Selatan, Sulawesi Utara","Kabupaten Minahasa Selatan, Sulawesi Utara",SULAWESI UTARA,,Indonesia,,,,12.297.904,12.473.607,https://maps.google.com/?cid=0x0:0x8a29ffd4a77a9dfa,,supermarket
,Minimarket,Alfamart Tompasobaru Dua,"WF99+9RG, Jl. Amurang - Kotamobagu, Tompaso Baru Dua, Kec. Tompaso Baru, Kabupaten Minahasa Selatan, Sulawesi Utara 95357","Jl. Amurang - Kotamobagu, Tompaso Baru Dua, Kec. Tompaso Baru, Kabupaten Minahasa Selatan",SULAWESI UTARA,95357.0,Indonesia,1500959.0,,,0.9178208,1.244.699.173,https://maps.google.com/?cid=0x0:0xccb7a16f1c01841a,,supermarket
,Toko umum,toko yuda,"2CQR+XJF, Unnamed Road, Raanan Baru I, Kec. Motoling Bar., Kabupaten Minahasa Selatan, Sulawesi Utara","Kabupaten Minahasa Selatan, Sulawesi Utara",SULAWESI UTARA,,Indonesia,82296610664.0,,,1.039.939,1.244.415.475,https://maps.google.com/?cid=0x0:0x5fdb9c4f2d579e4c,,supermarket
,Toko umum,Kios Kirei,"XFQP+5HP, Poopo Bar., Kec. Ranoyapo, Kabupaten Minahasa Selatan, Sulawesi Utara","Kabupaten Minahasa Selatan, Sulawesi Utara",SULAWESI UTARA,,Indonesia,,,,0.9879612,1.244.864.394,https://maps.google.com/?cid=0x0:0x9a6fdca782d2b10d,,supermarket
,Toko Swalayan,Multimart Ranotana,"Jl. Stadion Klabat, Ranotana, Kec. Sario, Kota Manado, Sulawesi Utara 95114","Ranotana, Kec. Sario, Kota Manado",SULAWESI UTARA,95114.0,Indonesia,,,,14.593.079,124.837.613,https://maps.google.com/?cid=0x0:0x92248971a0c4fc9a,,supermarket
,Kios,Kios Pulsa Sumangkut-Masinambow,"XGX2+HF5, Pontak Satu, Kec. Ranoyapo, Kabupaten Minahasa Selatan, Sulawesi Utara","Kabupaten Minahasa Selatan, Sulawesi Utara",SULAWESI UTARA,,Indonesia,82343332806.0,,,0.9988798,1.245.012.297,https://maps.google.com/?cid=0x0:0x242b04be92b01aa,,supermarket
,Toko bahan makanan,Kios RAVATA,"2FXP+4C6, Picuan Baru, Kec. Motoling, Kabupaten Minahasa Selatan, Sulawesi Utara","Kabupaten Minahasa Selatan, Sulawesi Utara",SULAWESI UTARA,,Indonesia,85145796251.0,,,10.477.757,1.244.860.312,https://maps.google.com/?cid=0x0:0x57f192d15ecc2406,,supermarket
,Komplek perumahan,Rumah sindy menajang,"XFPM+JV4, Poopo Bar., Kec. Ranoyapo, Kabupaten Minahasa Selatan, Sulawesi Utara","Kabupaten Minahasa Selatan, Sulawesi Utara",SULAWESI UTARA,,Indonesia,,,,0.9865015,1.244.847.009,https://maps.google.com/?cid=0x0:0x427b2b62c00fecdd,,supermarket
,Toko Buah dan Sayur,Kios pisang WMK,"2F9R+HQ6, Lompad Baru, Kec. Ranoyapo, Kabupaten Minahasa Selatan, Sulawesi Utara","Kabupaten Minahasa Selatan, Sulawesi Utara",SULAWESI UTARA,,Indonesia,,,,10.198.655,12.449.218,https://maps.google.com/?cid=0x0:0xfbe7c51fe704abd2,,supermarket
,Toko Buah dan Sayur,Aneka pisang Imbing,"XFVV+56H, Poopo Utara, Kec. Ranoyapo, Kabupaten Minahasa Selatan, Sulawesi Utara","Kabupaten Minahasa Selatan, Sulawesi Utara",SULAWESI UTARA,,Indonesia,,,,0.992921,124.493.104,https://maps.google.com/?cid=0x0:0x4eebedf48f15d00d,,supermarket
,Pusat Perbelanjaan,Depot Patricia Tan,"2GP7+W98, Unnamed Road, Picuan, Tim., Picuan, Kec. Motoling, Kabupaten Minahasa Selatan, Sulawesi Utara","Kabupaten Minahasa Selatan, Sulawesi Utara",SULAWESI UTARA,,Indonesia,82292754489.0,,,1.037.278,1.245.134.634,https://maps.google.com/?cid=0x0:0x9bf20f5c7f5975a1,,supermarket
,Toko,Kios IPEY,"2FQH+X2J, Motoling Satu, Kec. Motoling, Kabupaten Minahasa Selatan, Sulawesi Utara","Kabupaten Minahasa Selatan, Sulawesi Utara",SULAWESI UTARA,,Indonesia,82259383693.0,,,10.399.648,1.244.775.211,https://maps.google.com/?cid=0x0:0x183174a4ad3dcfed,,supermarket
,supermarket,Kec. Sinonsayang,"Kabupaten Minahasa Selatan, Sulawesi Utara","Kabupaten Minahasa Selatan, Sulawesi Utara",SULAWESI UTARA,,Indonesia,,,,10.964.547,1.243.480.233,https://maps.google.com/?cid=0x0:0x459f24c060a3cdba,,supermarket
,Minimarket,Alfamart Ongkaw II,"Jl. Trans Sulawesi No.Desa, Ongkaw Dua, Kec. Sinonsayang, Kabupaten Minahasa Selatan, Sulawesi Utara 95356","Ongkaw Dua, Kec. Sinonsayang, Kabupaten Minahasa Selatan",SULAWESI UTARA,95356.0,Indonesia,1500959.0,,,1.091.871,1.243.414.379,https://maps.google.com/?cid=0x0:0x86ee4191f4f497c6,,supermarket
,Minimarket,Sinonsayang Indomaret,"2885+H83, Jl. Trans Sulawesi, Poigar II, Kec. Sinonsayang, Kabupaten Minahasa Selatan, Sulawesi Utara","Kabupaten Minahasa Selatan, Sulawesi Utara",SULAWESI UTARA,,Indonesia,,,,10.163.996,1.243.082.982,https://maps.google.com/?cid=0x0:0xce06ae064d573dca,,supermarket
,Toko,Kios Selfy,"38XV+3WF, Ongkaw II, Kec. Sinonsayang, Kabupaten Minahasa Selatan, Sulawesi Utara","Kabupaten Minahasa Selatan, Sulawesi Utara",SULAWESI UTARA,,Indonesia,81242064290.0,,,10.976.962,1.243.447.924,https://maps.google.com/?cid=0x0:0xa1d57c1468ace52f,,supermarket
,Pasar,PigFarm Ongkaw,"38RR+3QJ, Ongkaw II, Kec. Sinonsayang, Kabupaten Minahasa Selatan, Sulawesi Utara","Kabupaten Minahasa Selatan, Sulawesi Utara",SULAWESI UTARA,,Indonesia,81241637263.0,,,10.902.105,1.243.418.845,https://maps.google.com/?cid=0x0:0x2817eeabfcf24653,,supermarket
,Grosir Barang Kelontong,Toko Winvalentine,"38WX+93W, Jl. Trans Sulawesi, Ongkaw II, Kec. Sinonsayang, Kabupaten Minahasa Selatan, Sulawesi Utara","Kabupaten Minahasa Selatan, Sulawesi Utara",SULAWESI UTARA,,Indonesia,81354996409.0,,,10.959.978,1.243.477.011,https://maps.google.com/?cid=0x0:0x9965560eb33f51cb,,supermarket
,Toko bahan makanan,Kios Senjiro,"484W+P57, Boyonpante, Kec. Sinonsayang, Kabupaten Minahasa Selatan, Sulawesi Utara","Kabupaten Minahasa Selatan, Sulawesi Utara",SULAWESI UTARA,,Indonesia,,,,11.067.751,1.243.454.329,https://maps.google.com/?cid=0x0:0x8c745e25545032a9,,supermarket
,Kios,Kios Charis,"482X+HMM, Unnamed Road, Jl. Trans Sulawesi, Boyonpante, Sinonsayang, South Minahasa Regency, North Sulawesi","Kabupaten Minahasa Selatan, Sulawesi Utara",SULAWESI UTARA,,Indonesia,,,,11.014.674,124.349.158,https://maps.google.com/?cid=0x0:0xda26f3a08a040bc0,,supermarket
,Toko bahan makanan,Kios NM,"Boyong pante 2, Kabupaten Minahasa Selatan, Sulawesi Utara 95959",Kabupaten Minahasa Selatan,SULAWESI UTARA,95959.0,Indonesia,,,,1.110.893,1.243.426.283,https://maps.google.com/?cid=0x0:0xd088c20e28c9e358,,supermarket
,Pasar,Pasar Ongkaw,"38RQ+JP8, Ongkaw II, Kec. Sinonsayang, Kabupaten Minahasa Selatan, Sulawesi Utara","Kabupaten Minahasa Selatan, Sulawesi Utara",SULAWESI UTARA,,Indonesia,81343501790.0,,,10.915.259,1.243.393.334,https://maps.google.com/?cid=0x0:0x197b77b39d6817f,,supermarket
,Toko Alat Pancing,Toko Anugerah Pancing,"2895+MV7, Poigar II, Kec. Sinonsayang, Kabupaten Minahasa Selatan, Sulawesi Utara","Kabupaten Minahasa Selatan, Sulawesi Utara",SULAWESI UTARA,,Indonesia,82299208202.0,,,10.191.704,1.243.096.875,https://maps.google.com/?cid=0x0:0x8cff864052093c2b,,supermarket
,Makanan Kecil,Warung Umay,"28F5+486, Kompleks pasar minggu, Tanamon, Kec. Sinonsayang, Kabupaten Minahasa Selatan, Sulawesi Utara","Kabupaten Minahasa Selatan, Sulawesi Utara",SULAWESI UTARA,,Indonesia,,,,10.227.778,1.243.082.783,https://maps.google.com/?cid=0x0:0xe45686df763c7ff5,,supermarket
,Toko Elektronik,Michaela Cell,"484W+C45, Jl. Garuda, Boyonpante, Kec. Sinonsayang, Kabupaten Minahasa Selatan, Sulawesi Utara","Kabupaten Minahasa Selatan, Sulawesi Utara",SULAWESI UTARA,,Indonesia,85256770257.0,,,11.060.041,1.243.453.693,https://maps.google.com/?cid=0x0:0x169751b7f7b4e61d,,supermarket
,Toko,Kios Treysia,"2895+VX9, Jl. Trans Sulawesi, Poigar II, Kec. Sinonsayang, Kabupaten Minahasa Selatan, Sulawesi Utara","Kabupaten Minahasa Selatan, Sulawesi Utara",SULAWESI UTARA,,Indonesia,,,,10.196.736,1.243.099.747,https://maps.google.com/?cid=0x0:0x478e4b8344e4b04a,,supermarket
,Toko bahan makanan,KIOS KARUNIA,"II, Boyonpante, Kec. Sinonsayang, Kabupaten Minahasa Selatan, Sulawesi Utara","Kabupaten Minahasa Selatan, Sulawesi Utara",SULAWESI UTARA,,Indonesia,82290811133.0,,,11.116.208,1.243.428.634,https://maps.google.com/?cid=0x0:0x516382ddb67f5b40,,supermarket
,Toko bahan makanan,Kios Ramla,"483W+JQJ, Jl. Trans Sulawesi, Boyonpante, Kec. Sinonsayang, Kabupaten Minahasa Selatan, Sulawesi Utara","Kabupaten Minahasa Selatan, Sulawesi Utara",SULAWESI UTARA,,Indonesia,,,,11.040.845,1.243.468.826,https://maps.google.com/?cid=0x0:0x6d300f4986f08343,,supermarket
,Toko,Alfamart Poigar II,"Jl. Trans Sulawesi No.Desa, Poigar II, Kec. Poigar, Kabupaten Bolaang Mongondow, Sulawesi Utara 95753","Poigar II, Kec. Poigar, Kabupaten Bolaang Mongondow",SULAWESI UTARA,95753.0,Indonesia,1500959.0,,,0.9987894,124.289.409,https://maps.google.com/?cid=0x0:0xb6eb02060fc3e742,,supermarket
,Toko bahan makanan,Kios Tante Dei,"38XX+499, Jl. Trans Sulawesi, Ongkaw II, Kec. Sinonsayang, Kabupaten Minahasa Selatan, Sulawesi Utara","Kabupaten Minahasa Selatan, Sulawesi Utara",SULAWESI UTARA,,Indonesia,,,,10.977.766,1.243.484.998,https://maps.google.com/?cid=0x0:0x23973c8c2c62b416,,supermarket
,supermarket,Kec. Tareran,"Kabupaten Minahasa Selatan, Sulawesi Utara","Kabupaten Minahasa Selatan, Sulawesi Utara",SULAWESI UTARA,,Indonesia,,,,12.295.372,1.247.372.988,https://maps.google.com/?cid=0x0:0xac5d2c923abab162,,supermarket
,Restoran,R. Piri Tamboto Family,"6PHP+WC8, Rumoong Atas, Kec. Tareran, Kabupaten Minahasa Selatan, Sulawesi Utara","Kabupaten Minahasa Selatan, Sulawesi Utara",SULAWESI UTARA,,Indonesia,,,,12.297.904,12.473.607,https://maps.google.com/?cid=0x0:0x8a29ffd4a77a9dfa,,supermarket
,Pasar,Pasar 45 Lansot Tareran,"6PHP+VWJ, Lansot, Kec. Tareran, Kabupaten Minahasa Selatan, Sulawesi Utara","Kabupaten Minahasa Selatan, Sulawesi Utara",SULAWESI UTARA,,Indonesia,,,,12.297.146,1.247.372.809,https://maps.google.com/?cid=0x0:0xc48fafe27e7fb679,,supermarket
,Minimarket,Shope Grosir Tareran,"6PCP+9PW, Rumoong Atas, Kec. Tareran, Kabupaten Minahasa Selatan, Sulawesi Utara","Kabupaten Minahasa Selatan, Sulawesi Utara",SULAWESI UTARA,,Indonesia,89694985994.0,,,12.209.906,1.247.368.226,https://maps.google.com/?cid=0x0:0xc8c685d402b0119c,,supermarket
,Toko Swalayan,Indomaret Tareran,"6PHP+QP9, Rumoong Atas, Kec. Tareran, Kabupaten Minahasa Selatan, Sulawesi Utara","Kabupaten Minahasa Selatan, Sulawesi Utara",SULAWESI UTARA,,Indonesia,,,,1.229.447,1.247.368.672,https://maps.google.com/?cid=0x0:0xee39b352efea4b52,,supermarket
,Toko Swalayan,Erdita Mart,"6Q2Q+FG6, Kinali, Kec. Kawangkoan, Kabupaten Minahasa, Sulawesi Utara","Kabupaten Minahasa, Sulawesi Utara",SULAWESI UTARA,,Indonesia,,,,12.011.529,1.247.887.598,https://maps.google.com/?cid=0x0:0x7b92f8e809e4f40f,,supermarket
,Minimarket,Warung Imanuel New,"7Q5G+PQ2, Talikuran, Kec. Sonder, Kabupaten Minahasa, Sulawesi Utara","Kabupaten Minahasa, Sulawesi Utara",SULAWESI UTARA,,Indonesia,,,,12.594.016,1.247.769.461,https://maps.google.com/?cid=0x0:0xd43632fdbb00dd6e,,supermarket
,Toko,Bintang Timur,"Kinali, Kec. Kawangkoan, Kabupaten Minahasa, Sulawesi Utara","Kabupaten Minahasa, Sulawesi Utara",SULAWESI UTARA,,Indonesia,,,,12.007.269,1.247.899.112,https://maps.google.com/?cid=0x0:0x58ec0b4ff4890627,,supermarket
,Toko Kelontong Asia,Warung,"Rumoong Atas, Kec. Tareran, Manado, Sulawesi Utara 95353","Kec. Tareran, Manado",SULAWESI UTARA,95353.0,Indonesia,,,,12.291.469,1.247.363.115,https://maps.google.com/?cid=0x0:0x63cae65a22a75daf,,supermarket
,Toko Swalayan,Angelashop,"7Q5M+R48, Tounelet, Kec. Sonder, Kabupaten Minahasa, Sulawesi Utara","Kabupaten Minahasa, Sulawesi Utara",SULAWESI UTARA,,Indonesia,,,,12.592.772,1.247.833.274,https://maps.google.com/?cid=0x0:0x9eebfc11d11a7030,,supermarket
,Minimarket,RELITA JAYA,"Pinamorongan, Kec. Tareran, Kabupaten Minahasa Selatan, Sulawesi Utara 95953","Kec. Tareran, Kabupaten Minahasa Selatan",SULAWESI UTARA,95953.0,Indonesia,85337165884.0,,,12.472.031,1.246.628.421,https://maps.google.com/?cid=0x0:0xfb4b39a523801924,,supermarket
,supermarket,Sondakh sorongan,"6PM3+G3H, Wuwuk, Kec. Tareran, Kabupaten Minahasa Selatan, Sulawesi Utara","Kabupaten Minahasa Selatan, Sulawesi Utara",SULAWESI UTARA,,Indonesia,,,,1.233.402,124.702.166,https://maps.google.com/?cid=0x0:0x785cbd59a588a9db,,supermarket
,Kios,"Depot Air Isi Ulang  Air Terang""""","6PJR+55W, Lansot, Kec. Tareran, Kabupaten Minahasa Selatan, Sulawesi Utara","Kabupaten Minahasa Selatan, Sulawesi Utara",SULAWESI UTARA,,Indonesia,81244770002.0,,,12.304.875,1.247.404.531,https://maps.google.com/?cid=0x0:0xe36e33e4668a5a34,,supermarket
,Toko bahan makanan,Toko Senduk Somba,"6PRM+3MP, Unnamed Road, Wiau Lapi, Tareran, South Minahasa Regency, North Sulawesi","Kabupaten Minahasa Selatan, Sulawesi Utara",SULAWESI UTARA,,Indonesia,,,,12.402.123,1.247.341.903,https://maps.google.com/?cid=0x0:0xdf930c9dd228b530,,supermarket
,Toko,Kios Gwen,"6PHQ+W67, Lansot, Kec. Tareran, Kabupaten Minahasa Selatan, Sulawesi Utara","Kabupaten Minahasa Selatan, Sulawesi Utara",SULAWESI UTARA,,Indonesia,,,,12.297.787,1.247.380.517,https://maps.google.com/?cid=0x0:0x8e17ac0ab5b27dee,,supermarket
,Restoran,Warung Masye,"6PHP+3JX, Jl. Tumpaan - Kawangkoan, Rumoong Atas, Kec. Tareran, Kabupaten Minahasa Selatan, Sulawesi Utara","Kabupaten Minahasa Selatan, Sulawesi Utara",SULAWESI UTARA,,Indonesia,85240884261.0,,,1.227.734,1.247.365.971,https://maps.google.com/?cid=0x0:0x6dfa0a834df679d3,,supermarket
,Toko bahan makanan,WARUNG CHRISCHA,"6P58+PF4, Tumaluntung, Kec. Tareran, Kabupaten Minahasa Selatan, Sulawesi Utara","Kabupaten Minahasa Selatan, Sulawesi Utara",SULAWESI UTARA,,Indonesia,,,,12.092.569,1.247.162.079,https://maps.google.com/?cid=0x0:0x51c424196b2fb74a,,supermarket
,Toko bahan makanan,Somba Tumbel,"6PRJ+2P6, Wiau Lapi, barat, Kabupaten Minahasa Selatan, Sulawesi Utara","Kabupaten Minahasa Selatan, Sulawesi Utara",SULAWESI UTARA,,Indonesia,81242228836.0,,,124.004,1.247.317.727,https://maps.google.com/?cid=0x0:0x92ade71a2386508,,supermarket
,supermarket,SASA CM KIOS,"7P4M+X48, Utara, Talaitad, Sulta, Kabupaten Minahasa Selatan, Sulawesi Utara","Kabupaten Minahasa Selatan, Sulawesi Utara",SULAWESI UTARA,,Indonesia,85800001978.0,,,12.547.154,1.247.284.821,https://maps.google.com/?cid=0x0:0xe4f47909e6556b09,,supermarket
,Toko bahan makanan,Pabrik Tahu Lita,"6PQR+8HH, Wiau Lapi, Kec. Tareran, Kabupaten Minahasa Selatan, Sulawesi Utara","Kabupaten Minahasa Selatan, Sulawesi Utara",SULAWESI UTARA,,Indonesia,,,,12.383.627,1.247.415.029,https://maps.google.com/?cid=0x0:0x6c128924b53393da,,supermarket
,Toko bahan makanan,Dauhanbeni Momongan Sarajar,"7P2G+GVW, Talaitad, Sulta, Kabupaten Minahasa Selatan, Sulawesi Utara","Kabupaten Minahasa Selatan, Sulawesi Utara",SULAWESI UTARA,,Indonesia,,,,12.513.736,1.247.272.153,https://maps.google.com/?cid=0x0:0x438ef1443804b434,,supermarket
,Toko bahan makanan,Kios Ferari,"7Q2J+88X, Kolongan Atas, Kec. Sonder, Kabupaten Minahasa, Sulawesi Utara","Kabupaten Minahasa, Sulawesi Utara",SULAWESI UTARA,,Indonesia,,,,12.508.594,1.247.808.545,https://maps.google.com/?cid=0x0:0x185e2f08caeff759,,supermarket
,Komplek perumahan,Pioh . Pongoh,"6QXM+33H, Jl. kawangkoan-Tomohon, Kolongan Atas, Kec. Sonder, Kabupaten Minahasa, Sulawesi Utara","Kabupaten Minahasa, Sulawesi Utara",SULAWESI UTARA,,Indonesia,85157101157.0,,,12.476.892,124.782.729,https://maps.google.com/?cid=0x0:0xf7a4868f493c7681,,supermarket
,supermarket,Kec. Tatapaan,"Kabupaten Minahasa Selatan, Sulawesi Utara","Kabupaten Minahasa Selatan, Sulawesi Utara",SULAWESI UTARA,,Indonesia,,,,12.864.443,1.246.016.444,https://maps.google.com/?cid=0x0:0x2764afda0dd2b42d,,supermarket
,Toko Swalayan,Indomaret Tatapaan,"7JP2+HW6, Paslaten, Kec. Tatapaan, Kabupaten Minahasa Selatan, Sulawesi Utara","Kabupaten Minahasa Selatan, Sulawesi Utara",SULAWESI UTARA,,Indonesia,,,,12.864.036,1.246.022.664,https://maps.google.com/?cid=0x0:0xb0841fb4bb86eb34,,supermarket
,Minimarket,Indomaret Matani Satu,"7J36+XPP, Matani Satu, Kec. Tumpaan, Kabupaten Minahasa Selatan, Sulawesi Utara","Kabupaten Minahasa Selatan, Sulawesi Utara",SULAWESI UTARA,,Indonesia,,,,12.549.637,1.246.118.381,https://maps.google.com/?cid=0x0:0xc8bba905b0614522,,supermarket
,Toko,UD Brafely,"7JP2+GMG, Unnamed Road, Paslaten, Kec. Tatapaan, Kabupaten Minahasa Selatan, Sulawesi Utara","Kabupaten Minahasa Selatan, Sulawesi Utara",SULAWESI UTARA,,Indonesia,81340008277.0,,,12.863.016,1.246.017.054,https://maps.google.com/?cid=0x0:0x37bb8e1991f2696a,,supermarket
,Toko Kelontong Asia,Warung oma non lengkong,"9HG6+VPV, Unnamed Road, Rap-Rap, Kec. Tatapaan, Kabupaten Minahasa Selatan, Sulawesi Utara","Kabupaten Minahasa Selatan, Sulawesi Utara",SULAWESI UTARA,,Indonesia,82197045564.0,,,1.377.226,124.561.799,https://maps.google.com/?cid=0x0:0xf2f3faf3b5bd0097,,supermarket
,Toko bahan makanan,toko Srikandi,"9HH5+4G5, Ds Arakan, jaga 1, Kec. Tatapaan, Kabupaten Minahasa Selatan, Sulawesi Utara","Kabupaten Minahasa Selatan, Sulawesi Utara",SULAWESI UTARA,,Indonesia,85244636606.0,,,13.777.706,1.245.588.685,https://maps.google.com/?cid=0x0:0xb0db40b480581bb6,,supermarket
,Toko bahan makanan,Warung Rasit Pangumpia,"9HG3+6M5, Desa :Arakan kec. : Tatapaan kab. :, Arakan, Kec. Tatapaan, Kabupaten Minahasa Selatan, Sulawesi Utara","Kabupaten Minahasa Selatan, Sulawesi Utara",SULAWESI UTARA,,Indonesia,82191011478.0,,,13.755.168,1.245.542.232,https://maps.google.com/?cid=0x0:0x8b10beb723fc64fe,,supermarket
,Toko,Kios isabelle,"8J4C+5RV jaga 4, Sulu, Kec. Tatapaan, Kabupaten Minahasa Selatan, Sulawesi Utara","Kabupaten Minahasa Selatan, Sulawesi Utara",SULAWESI UTARA,,Indonesia,,,,13.054.794,1.246.220.371,https://maps.google.com/?cid=0x0:0x43d2e162d47d439c,,supermarket
,Minimarket,KIOS ATHENA CELL,"Lelema, Kec. Tumpaan, Kabupaten Minahasa Selatan, Sulawesi Utara","Kabupaten Minahasa Selatan, Sulawesi Utara",SULAWESI UTARA,,Indonesia,85656643425.0,,,12.800.873,1.246.387.698,https://maps.google.com/?cid=0x0:0x939cc926588f4e9b,,supermarket
,Toko bahan makanan,Marchel rantung,"7J46+9FJ, Matani, Kec. Tumpaan, Kabupaten Minahasa Selatan, Sulawesi Utara","Kabupaten Minahasa Selatan, Sulawesi Utara",SULAWESI UTARA,,Indonesia,,,,12.560.309,1.246.111.174,https://maps.google.com/?cid=0x0:0x986a1d626eb6d2be,,supermarket
,Minimarket,Kios Noldi Dian,"7JJR+QX2, Lelema, Kec. Tumpaan, Kabupaten Minahasa Selatan, Sulawesi Utara","Kabupaten Minahasa Selatan, Sulawesi Utara",SULAWESI UTARA,,Indonesia,82345034750.0,,,1.281.882,12.464.238,https://maps.google.com/?cid=0x0:0xc2c2b07e2f037a7,,supermarket
,Toko Elektronik,Kios JST Cell Popontolen,"7JGF+MP6, Unnamed Road, Popontolen, Kec. Tumpaan, Kabupaten Minahasa Selatan, Sulawesi Utara","Kabupaten Minahasa Selatan, Sulawesi Utara",SULAWESI UTARA,,Indonesia,,,,12.766.577,1.246.242.779,https://maps.google.com/?cid=0x0:0x86ea23d2274b5819,,supermarket
,Toko bahan makanan,Toko Rachel Penesen,"Jl. Trans Sulawesi, Munte, Kec. Tumpaan, Kabupaten Minahasa Selatan, Sulawesi Utara 95352","Munte, Kec. Tumpaan, Kabupaten Minahasa Selatan",SULAWESI UTARA,95352.0,Indonesia,85298258558.0,,,13.228.287,1.246.672.772,https://maps.google.com/?cid=0x0:0xbceb152b1cb9329f,,supermarket
,Pemasok Telur,Markas telur balap,"7JMR+3XF, Lelema, Kec. Tumpaan, Kabupaten Minahasa Selatan, Sulawesi Utara","Kabupaten Minahasa Selatan, Sulawesi Utara",SULAWESI UTARA,,Indonesia,,,,12.826.936,1.246.424.342,https://maps.google.com/?cid=0x0:0x63c43ea5bfa48843,,supermarket
,supermarket,SIPER MART,"5C7R+M79, Unnamed Road, Tenga, Kec. Tenga, Kabupaten Minahasa Selatan, Sulawesi Utara","Kabupaten Minahasa Selatan, Sulawesi Utara",SULAWESI UTARA,,Indonesia,82120333000.0,,,11.641.597,1.244.407.413,https://maps.google.com/?cid=0x0:0x1000fb2fecb4d5ad,,supermarket
,supermarket,Sulawesi Utara 95355,"Pakuweru, Kec. Tenga, Kabupaten Minahasa Selatan, Sulawesi Utara","Kabupaten Minahasa Selatan, Sulawesi Utara",SULAWESI UTARA,,Indonesia,,,,11.636.763,1.244.326.123,https://maps.google.com/?cid=0x0:0x19db91f9dd28ea10,,supermarket
,Toko Swalayan,Golden Pasar Swalayan,"Ruko Boulevard, Jl. Piere Tendean No.5, Wenang Utara, Kec. Wenang, Kota Manado, Sulawesi Utara","Kota Manado, Sulawesi Utara",SULAWESI UTARA,,Indonesia,,,,14.884.317,1.248.379.329,https://maps.google.com/?cid=0x0:0x2d4fb94562e6ef96,,supermarket
,Toko Swalayan,Multi Mart Modern,"Jalan Sam Ratulangi No.6Jalan, Jl. Sam Ratulangi No.6, Wenang Utara, Kec. Wenang, Kota Manado, Sulawesi Utara","Kota Manado, Sulawesi Utara",SULAWESI UTARA,,Indonesia,,,,149.387,124.840.147,https://maps.google.com/?cid=0x0:0xcb1fd34eb0d46af1,,supermarket
,Minimarket,Alfamart Buyungon Minsel,"Jl. Trans Sulawesi, Buyungon, Kec. Amurang, Kabupaten Minahasa Selatan, Sulawesi Utara 95954","Buyungon, Kec. Amurang, Kabupaten Minahasa Selatan",SULAWESI UTARA,95954.0,Indonesia,1500959.0,,,11.814.013,1.245.680.356,https://maps.google.com/?cid=0x0:0x593de89fa78a8d18,,supermarket
,supermarket,"Modesto, California 95355","Modesto, California, Amerika Serikat","Modesto, California, Amerika Serikat",SULAWESI UTARA,,Indonesia,,,,376.704.504,-1.209.302.603,https://maps.google.com/?cid=0x0:0x42956776a227ac5c,,supermarket
,supermarket,DoubleTree by Hilton Hotel Modesto,"1150 9th St, Modesto, CA 95354, Amerika Serikat","Modesto, CA",SULAWESI UTARA,95354.0,Indonesia,12095266000.0,,,376.417.301,-121.002.812,https://maps.google.com/?cid=0x0:0x1e822495d6664891,,supermarket
,supermarket,Kec. Tompaso Baru,"Kabupaten Minahasa Selatan, Sulawesi Utara","Kabupaten Minahasa Selatan, Sulawesi Utara",SULAWESI UTARA,,Indonesia,,,,0.919931,124.469.716,https://maps.google.com/?cid=0x0:0xd34cfb653da52844,,supermarket
,Toko Swalayan,TOKO LOURDES MULIA,"WF99+RWF, Tompaso Baru Dua, Kec. Tompaso Baru, Kabupaten Minahasa Selatan, Sulawesi Utara","Kabupaten Minahasa Selatan, Sulawesi Utara",SULAWESI UTARA,,Indonesia,811422273.0,,,0.9195512,1.244.697.817,https://maps.google.com/?cid=0x0:0x59f423fbdbf05f6,,supermarket
,Minimarket,Alfamart Tompasobaru Dua,"WF99+9RG, Jl. Amurang - Kotamobagu, Tompaso Baru Dua, Kec. Tompaso Baru, Kabupaten Minahasa Selatan, Sulawesi Utara 95357","Jl. Amurang - Kotamobagu, Tompaso Baru Dua, Kec. Tompaso Baru, Kabupaten Minahasa Selatan",SULAWESI UTARA,95357.0,Indonesia,1500959.0,,,0.9178208,1.244.699.173,https://maps.google.com/?cid=0x0:0xccb7a16f1c01841a,,supermarket
,Kedai Kopi,Pasar Tompaso Baru,"WF98+MH6, Pinaesaan, Kec. Tompaso Baru, Kabupaten Minahasa Selatan, Sulawesi Utara","Kabupaten Minahasa Selatan, Sulawesi Utara",SULAWESI UTARA,,Indonesia,,,,0.9191603,1.244.663.832,https://maps.google.com/?cid=0x0:0xa7f6acc54f935cbf,,supermarket
