Category;Real Category;Business Name;Address;City;State;Postal Code;Country;Phone;Latitude;Longitude;Map Link;;
supermarket bangunan;Toko Bahan Bangunan;Toko Bangunan Jajar;Jl. Basuki Rahmat No.33, Jajar, Kec. Laweyan, Kota Surakarta, Jawa Tengah 57144;Jajar, Kec. Laweyan, Kota Surakarta;JAWA TENGAH;57144;Indonesia;82260870652;-75.566.825;1.107.885.273;https://maps.google.com/?cid=0x0:0x31d15e4da748fa7c;;
supermarket bangunan;Toko Bahan Bangunan;TB Raza Jaya;Jl. Samratulangi No.66, Kerten, Kec. Laweyan, Kota Surakarta, Jawa Tengah 57143;Kerten, Kec. Laweyan, Kota Surakarta;JAWA TENGAH;57143;Indonesia;271729613;-75.597.802;110.796.462;https://maps.google.com/?cid=0x0:0x48e8ef9090b644e1;;
supermarket bangunan;Toko Bahan Bangunan;Sunarto Putro;CQPP+99H, Jalan Transito, Sondakan, Laweyan, Pajang, Kec. Laweyan, Kota Surakarta, Jawa Tengah 57147;Jalan Transito, Sondakan, Laweyan, Pajang, Kec. Laweyan, Kota Surakarta;JAWA TENGAH;57147;Indonesia;85702348749;-75.640.643;1.107.859.794;https://maps.google.com/?cid=0x0:0x7c52514d87cfba21;;
supermarket bangunan;Toko Bahan Bangunan;TB. PANORAMA SOLO;Jl. Veteran No.100, Gajahan, Kec. Ps. Kliwon, Kota Surakarta, Jawa Tengah 57156;Gajahan, Kec. Ps. Kliwon, Kota Surakarta;JAWA TENGAH;57156;Indonesia;271652345;-75.825;1.108.225;https://maps.google.com/?cid=0x0:0x58640de750d919e1;;
supermarket bangunan;Toko Bahan Bangunan;TB belimbing jaya;Suronalan, RT.05/RW.08, Pajang, Kec. Laweyan, Kota Surakarta, Jawa Tengah 57146;RT.05/RW.08, Pajang, Kec. Laweyan, Kota Surakarta;JAWA TENGAH;57146;Indonesia;;-7.564.967;11.078.594;https://maps.google.com/?cid=0x0:0xe9b1f436e141f6b3;;
supermarket bangunan;Toko Bahan Bangunan;Toko besi Sidolaris;Jl. Hasanudin No.12 B, Purwosari, Kec. Laweyan, Kota Surakarta, Jawa Tengah 57142;Purwosari, Kec. Laweyan, Kota Surakarta;JAWA TENGAH;57142;Indonesia;;-75.621.436;1.107.996.511;https://maps.google.com/?cid=0x0:0xe14e92bdf3ffe47e;;
supermarket bangunan;Toko Bahan Bangunan;Mitra10 Solo Baru;Jl. Sidoluhur No.6, Ngruki, Cemani, Kec. Grogol, Kabupaten Sukoharjo, Jawa Tengah 57552;Ngruki, Cemani, Kec. Grogol, Kabupaten Sukoharjo;JAWA TENGAH;57552;Indonesia;87800021010;-75.893.691;1.108.173.517;https://maps.google.com/?cid=0x0:0xaa4a8945732b3255;;
supermarket bangunan;Toko Bahan Bangunan;Toko Sido Bangun;Jl. K.H Samanhudi No.97, Sondakan, Kec. Laweyan, Kota Surakarta, Jawa Tengah 57147;Sondakan, Kec. Laweyan, Kota Surakarta;JAWA TENGAH;57147;Indonesia;271712313;-7.564.959;1.107.937.858;https://maps.google.com/?cid=0x0:0xd89d3e3c8be4bd2b;;
supermarket bangunan;Bangunan Bersejarah;Toko Bangunan TUGU LILIN BARU;Jl. Joko Tingkir No.1, Pajang, Kec. Laweyan, Kota Surakarta, Jawa Tengah 57146;Pajang, Kec. Laweyan, Kota Surakarta;JAWA TENGAH;57146;Indonesia;271712683;-75.681.628;1.107.838.261;https://maps.google.com/?cid=0x0:0x379a8b5a8dd4a9ae;;
supermarket bangunan;Toko Bahan Bangunan;Bdr plywood;Jl. Sidoluhur No.19, Laweyan, Kec. Laweyan, Kota Surakarta, Jawa Tengah 57141;Laweyan, Kec. Laweyan, Kota Surakarta;JAWA TENGAH;57141;Indonesia;82111155612;-75.709.526;1.107.963.224;https://maps.google.com/?cid=0x0:0xb90bb42dbddc3a9a;;
supermarket bangunan;Toko Bahan Bangunan;Toko Bangunan Estella;Jl. Ir. Juanda No.244, Pucangsawit, Kec. Jebres, Kota Surakarta, Jawa Tengah 57125;Pucangsawit, Kec. Jebres, Kota Surakarta;JAWA TENGAH;57125;Indonesia;81904542626;-75.698.114;1.108.505.992;https://maps.google.com/?cid=0x0:0xc59e680ceb33f0f;;
supermarket bangunan;Toko;TB Sanggup Santoso;Jl. Sekar Jagad No.12, Pajang, Kec. Laweyan, Kota Surakarta, Jawa Tengah 57146;Pajang, Kec. Laweyan, Kota Surakarta;JAWA TENGAH;57146;Indonesia;81226545001;-75.733.115;1.107.915.118;https://maps.google.com/?cid=0x0:0x2cb66049eaf7e118;;
supermarket bangunan;Toko Bahan Bangunan;TB. LESTARI ALAM;Jl. Dr. Rajiman No.645, Pajang, Kec. Laweyan, Kota Surakarta, Jawa Tengah 57146;Pajang, Kec. Laweyan, Kota Surakarta;JAWA TENGAH;57146;Indonesia;271711923;-7.568.523;110.788.532;https://maps.google.com/?cid=0x0:0xbe6faa54fe166974;;
supermarket bangunan;Toko Bahan Bangunan;Toko Bangunan Jajar;Jl. Basuki Rahmat No.33, Jajar, Kec. Laweyan, Kota Surakarta, Jawa Tengah 57144;Jajar, Kec. Laweyan, Kota Surakarta;JAWA TENGAH;57144;Indonesia;82260870652;-75.566.825;1.107.885.273;https://maps.google.com/?cid=0x0:0x31d15e4da748fa7c;;
supermarket bangunan;Toko Bahan Bangunan;Toko Bangunan Sido Muncul;Jl. Slamet Riyadi No.478, Purwosari, Kec. Laweyan, Kota Surakarta, Jawa Tengah 57142;Purwosari, Kec. Laweyan, Kota Surakarta;JAWA TENGAH;57142;Indonesia;8977898900;-75.625.341;1.107.972.352;https://maps.google.com/?cid=0x0:0xf3f1e4842010e5af;;
supermarket bangunan;Toko Bahan Bangunan;Bdr plywood;Jl. Sidoluhur No.19, Laweyan, Kec. Laweyan, Kota Surakarta, Jawa Tengah 57141;Laweyan, Kec. Laweyan, Kota Surakarta;JAWA TENGAH;57141;Indonesia;82111155612;-75.709.526;1.107.963.224;https://maps.google.com/?cid=0x0:0xb90bb42dbddc3a9a;;
supermarket bangunan;Toko;TB Sanggup Santoso;Jl. Sekar Jagad No.12, Pajang, Kec. Laweyan, Kota Surakarta, Jawa Tengah 57146;Pajang, Kec. Laweyan, Kota Surakarta;JAWA TENGAH;57146;Indonesia;81226545001;-75.733.115;1.107.915.118;https://maps.google.com/?cid=0x0:0x2cb66049eaf7e118;;
supermarket bangunan;Toko Bahan Bangunan;Toko Bangunan Estella;Jl. Ir. Juanda No.244, Pucangsawit, Kec. Jebres, Kota Surakarta, Jawa Tengah 57125;Pucangsawit, Kec. Jebres, Kota Surakarta;JAWA TENGAH;57125;Indonesia;81904542626;-75.698.114;1.108.505.992;https://maps.google.com/?cid=0x0:0xc59e680ceb33f0f;;
supermarket bangunan;Pasar bahan bangunan;Rojo House Solution;Jl. Kepatihan No.6B, Kepatihan Wetan, Kec. Jebres, Kota Surakarta, Jawa Tengah 57129;Kepatihan Wetan, Kec. Jebres, Kota Surakarta;JAWA TENGAH;57129;Indonesia;81218862978;-75.653.199;1.108.324.209;https://maps.google.com/?cid=0x0:0x99a89dbed42fc95f;;
supermarket bangunan;Distributor Baja;TB.MORODADI PUTRA;Bumi, Kec. Laweyan, Kota Surakarta, Jawa Tengah 57149;Kec. Laweyan, Kota Surakarta;JAWA TENGAH;57149;Indonesia;2717654357;-75.707.745;1.108.016.227;https://maps.google.com/?cid=0x0:0x279d0a5720dcf862;;
supermarket bangunan;Toko Bahan Bangunan;Toko Bangunan Jati Baru;Jl. Baturan Raya, Baturan, Kec. Colomadu, Kota Surakarta, Jawa Tengah 57171;Baturan, Kec. Colomadu, Kota Surakarta;JAWA TENGAH;57171;Indonesia;;-7.542.865;110.785.645;https://maps.google.com/?cid=0x0:0xe0b9c22d657b0ead;;
supermarket bangunan;Toko Bahan Bangunan;CATUR PUTRA MATERIAL;Jl. Gondosuli Selatan, Pajang, Kec. Laweyan, Kota Surakarta, Jawa Tengah 57146;Pajang, Kec. Laweyan, Kota Surakarta;JAWA TENGAH;57146;Indonesia;85725610614;-75.725.416;1.107.872.067;https://maps.google.com/?cid=0x0:0x932cd99fd46e97b1;;
supermarket bangunan;Toko Bahan Bangunan;Sarichem Polywarna. PT;Jl. Agus Salim No.52, Sondakan, Kec. Laweyan, Kota Surakarta, Jawa Tengah 57147;Sondakan, Kec. Laweyan, Kota Surakarta;JAWA TENGAH;57147;Indonesia;271714716;-75.674.911;1.107.910.871;https://maps.google.com/?cid=0x0:0x99a6efad44ae946e;;
supermarket bangunan;Toko Bahan Bangunan;Toko L Jaya Bangunan;Pesan Antar, Jl. Keleng - Karanganyar, Pd. III, Pondok, Kec. Grogol, Kabupaten Sukoharjo, Jawa Tengah 57552;Jl. Keleng - Karanganyar, Pd. III, Pondok, Kec. Grogol, Kabupaten Sukoharjo;JAWA TENGAH;57552;Indonesia;81779576679;-76.226.648;1.108.056.683;https://maps.google.com/?cid=0x0:0x521d50d8df5d56e1;;
supermarket bangunan;Toko Bahan Bangunan;TB. JJ BANARAN;Jl. Merapi No.35 A, Banaran, Kec. Grogol, Kabupaten Sukoharjo, Jawa Tengah 57552;Banaran, Kec. Grogol, Kabupaten Sukoharjo;JAWA TENGAH;57552;Indonesia;2718028750;-75.734.681;1.107.939.132;https://maps.google.com/?cid=0x0:0x50198a5cfd61fdaf;;
supermarket bangunan;Toko Bahan Bangunan;Toko Bahan Bangunan;CR8G+H2G, Jl. Veteran, Danukusuman, Kec. Serengan, Kota Surakarta, Jawa Tengah 57156;Jl. Veteran, Danukusuman, Kec. Serengan, Kota Surakarta;JAWA TENGAH;57156;Indonesia;;-75.835.558;1.108.250.905;https://maps.google.com/?cid=0x0:0xb4ea5d7859d16831;;
supermarket bangunan;Toko Bahan Bangunan;Jumi;Pasar Kembang, Pelataran No. 66, JL Rajiman, No. 16, Sriwedari, Surakarta, 57149, Sriwedari, Solo, Kota Surakarta, Jawa Tengah 57141;Sriwedari, Surakarta,;JAWA TENGAH;57149;Indonesia;2719157202;-75.725.164;1.108.163.879;https://maps.google.com/?cid=0x0:0x1275311594cbe59d;;
supermarket bangunan;Toko Bahan Bangunan;Toko Bangunan Jajar;Jl. Basuki Rahmat No.33, Jajar, Kec. Laweyan, Kota Surakarta, Jawa Tengah 57144;Jajar, Kec. Laweyan, Kota Surakarta;JAWA TENGAH;57144;Indonesia;82260870652;-75.566.825;1.107.885.273;https://maps.google.com/?cid=0x0:0x31d15e4da748fa7c;;
supermarket bangunan;Toko Bahan Bangunan;Toko Besi Tunggal Murah;Jl. Dr. Rajiman No.449, Bumi, Kec. Laweyan, Kota Surakarta, Jawa Tengah 57148;Bumi, Kec. Laweyan, Kota Surakarta;JAWA TENGAH;57148;Indonesia;271717464;-75.712.076;1.108.027.995;https://maps.google.com/?cid=0x0:0xb40d9eaded0371b;;
supermarket bangunan;Toko Bahan Bangunan;Harapan Putra Jaya;Jl. Dr. Rajiman No.274 A, Sriwedari, Kec. Laweyan, Kota Surakarta, Jawa Tengah 57149;Sriwedari, Kec. Laweyan, Kota Surakarta;JAWA TENGAH;57149;Indonesia;271719333;-75.719.511;1.108.143.433;https://maps.google.com/?cid=0x0:0x984d684b3c25d900;;
supermarket bangunan;Toko Bahan Bangunan;TB. PANORAMA SOLO;Jl. Veteran No.100, Gajahan, Kec. Ps. Kliwon, Kota Surakarta, Jawa Tengah 57156;Gajahan, Kec. Ps. Kliwon, Kota Surakarta;JAWA TENGAH;57156;Indonesia;271652345;-75.825;1.108.225;https://maps.google.com/?cid=0x0:0x58640de750d919e1;;
supermarket bangunan;Toko Bahan Bangunan;Toko kramik pojok laweyan;CRH3+FM3, Bumi, Kec. Laweyan, Kota Surakarta, Jawa Tengah 57149;Bumi, Kec. Laweyan, Kota Surakarta;JAWA TENGAH;57149;Indonesia;;-75.713.547;110.804.193;https://maps.google.com/?cid=0x0:0x21fd2c635e12677b;;
supermarket bangunan;Toko Bahan Bangunan;TB Berkah Gemilang;Jl. Srinarendro No.1, Panularan, Kec. Laweyan, Kota Surakarta, Jawa Tengah 57149;Panularan, Kec. Laweyan, Kota Surakarta;JAWA TENGAH;57149;Indonesia;85100959976;-75.728.949;1.108.069.798;https://maps.google.com/?cid=0x0:0x4f35dfbed98e1dd5;;
supermarket bangunan;Toko Bahan Bangunan;BINTANG TIMUR SOLO;Jl. Dr. Rajiman PASAR No.274, KADIPOLO, Sriwedari, Kec. Laweyan, Kota Surakarta, Jawa Tengah 57141;KADIPOLO, Sriwedari, Kec. Laweyan, Kota Surakarta;JAWA TENGAH;57141;Indonesia;271719333;-757.196;1.108.143.433;https://maps.google.com/?cid=0x0:0x19e2acd3fda39847;;
supermarket bangunan;Toko Bahan Bangunan;Mitra10 Solo Baru;Jl. Sidoluhur No.6, Ngruki, Cemani, Kec. Grogol, Kabupaten Sukoharjo, Jawa Tengah 57552;Ngruki, Cemani, Kec. Grogol, Kabupaten Sukoharjo;JAWA TENGAH;57552;Indonesia;87800021010;-75.893.691;1.108.173.517;https://maps.google.com/?cid=0x0:0xaa4a8945732b3255;;
supermarket bangunan;Distributor Baja;TB.MORODADI PUTRA;Bumi, Kec. Laweyan, Kota Surakarta, Jawa Tengah 57149;Kec. Laweyan, Kota Surakarta;JAWA TENGAH;57149;Indonesia;2717654357;-75.707.745;1.108.016.227;https://maps.google.com/?cid=0x0:0x279d0a5720dcf862;;
supermarket bangunan;Toko Bahan Bangunan;UD. Hasil Alam;Jl. Kebangkitan Nasional No.10, Sriwedari, Kec. Laweyan, Kota Surakarta, Jawa Tengah 57141;Sriwedari, Kec. Laweyan, Kota Surakarta;JAWA TENGAH;57141;Indonesia;271718482;-7.570.507;110.816.179;https://maps.google.com/?cid=0x0:0x37772fc7d913c8eb;;
supermarket bangunan;Toko Bahan Bangunan;Toko Sadar;Jl. Suryopranoto No.38, Kepatihan Wetan, Kec. Jebres, Kota Surakarta, Jawa Tengah 57129;Kepatihan Wetan, Kec. Jebres, Kota Surakarta;JAWA TENGAH;57129;Indonesia;271654069;-75.667.887;1.108.314.333;https://maps.google.com/?cid=0x0:0x2aebd53358cb7993;;
supermarket bangunan;Toko Bahan Bangunan;Toko Bangunan Estella;Jl. Ir. Juanda No.244, Pucangsawit, Kec. Jebres, Kota Surakarta, Jawa Tengah 57125;Pucangsawit, Kec. Jebres, Kota Surakarta;JAWA TENGAH;57125;Indonesia;81904542626;-75.698.114;1.108.505.992;https://maps.google.com/?cid=0x0:0xc59e680ceb33f0f;;
supermarket bangunan;Toko Bahan Bangunan;TB. Karunia;Jl. Gatot Subroto No.210, Kratonan, Kec. Serengan, Kota Surakarta, Jawa Tengah 57153;Kratonan, Kec. Serengan, Kota Surakarta;JAWA TENGAH;57153;Indonesia;271662200;-75.789.065;1.108.187.143;https://maps.google.com/?cid=0x0:0x48971418a12a305e;;
supermarket bangunan;Toko Bahan Bangunan;TB. PANORAMA SOLO;Jl. Veteran No.100, Gajahan, Kec. Ps. Kliwon, Kota Surakarta, Jawa Tengah 57156;Gajahan, Kec. Ps. Kliwon, Kota Surakarta;JAWA TENGAH;57156;Indonesia;271652345;-75.825;1.108.225;https://maps.google.com/?cid=0x0:0x58640de750d919e1;;
supermarket bangunan;Toko Bahan Bangunan;"UD RESTU IBU""""";CR5G+VWJ, Jl. Kapt Mulyadi, Joyosuran, Kec. Ps. Kliwon, Kota Surakarta, Jawa Tengah 57116;Jl. Kapt Mulyadi, Joyosuran, Kec. Ps. Kliwon, Kota Surakarta;JAWA TENGAH;57116;Indonesia;85643366980;-75.902.834;110.827.275;https://maps.google.com/?cid=0x0:0x58d5b33c6c70fc41;;
supermarket bangunan;Toko Bahan Bangunan;Mitra10 Solo Baru;Jl. Sidoluhur No.6, Ngruki, Cemani, Kec. Grogol, Kabupaten Sukoharjo, Jawa Tengah 57552;Ngruki, Cemani, Kec. Grogol, Kabupaten Sukoharjo;JAWA TENGAH;57552;Indonesia;87800021010;-75.893.691;1.108.173.517;https://maps.google.com/?cid=0x0:0xaa4a8945732b3255;;
supermarket bangunan;Toko Bahan Bangunan;Toko Bahan Bangunan;CR8G+H2G, Jl. Veteran, Danukusuman, Kec. Serengan, Kota Surakarta, Jawa Tengah 57156;Jl. Veteran, Danukusuman, Kec. Serengan, Kota Surakarta;JAWA TENGAH;57156;Indonesia;;-75.835.558;1.108.250.905;https://maps.google.com/?cid=0x0:0xb4ea5d7859d16831;;
supermarket bangunan;Toko Bahan Bangunan;TB Nusantara Baru;Jl. Gading Kidul No.56, Joyosuran, Kec. Ps. Kliwon, Kota Surakarta, Jawa Tengah 57116;Joyosuran, Kec. Ps. Kliwon, Kota Surakarta;JAWA TENGAH;57116;Indonesia;271655689;-75.900.582;1.108.234.288;https://maps.google.com/?cid=0x0:0xfc3e6b3158cbbcce;;
supermarket bangunan;Toko Kayu;Toko Besi dan bahan bangunan,Grosir Kayu Kalimantan Maju;Jl. Kyai Mojo No.45, Semanggi, Kec. Ps. Kliwon, Kota Surakarta, Jawa Tengah 57191;Semanggi, Kec. Ps. Kliwon, Kota Surakarta;JAWA TENGAH;57191;Indonesia;82264512229;-7.586.591;110.834.372;https://maps.google.com/?cid=0x0:0xe98a7355e5680ae4;;
supermarket bangunan;Toko Bahan Bangunan;"UD. Sido Lancar""""";Jl. Kapt Mulyadi No.304, Joyosuran, Kec. Ps. Kliwon, Kota Surakarta, Jawa Tengah 57116;Joyosuran, Kec. Ps. Kliwon, Kota Surakarta;JAWA TENGAH;57116;Indonesia;81802599641;-75.888.611;1.108.276.284;https://maps.google.com/?cid=0x0:0x8ceac8354df0b5f;;
supermarket bangunan;Toko Bahan Bangunan;UD. Sakti;Jl. Kapten Mulyadi No.345, Joyosuran, Kec. Ps. Kliwon, Kota Surakarta, Jawa Tengah 57116;Joyosuran, Kec. Ps. Kliwon, Kota Surakarta;JAWA TENGAH;57116;Indonesia;85745955550;-75.872.249;110.828.369;https://maps.google.com/?cid=0x0:0x77479c3636496014;;
supermarket bangunan;Toko Bahan Bangunan;TB. Kartika;Jl. Veteran No.105, Danukusuman, Kec. Ps. Kliwon, Kota Surakarta, Jawa Tengah 57156;Danukusuman, Kec. Ps. Kliwon, Kota Surakarta;JAWA TENGAH;57156;Indonesia;271654161;-75.835.475;1.108.251.516;https://maps.google.com/?cid=0x0:0x9dd98c9e1a79408a;;
supermarket bangunan;Pemasok Bahan Bangunan;CV. Kondang Murah;Jl. KH. Wahid Hasyim No.54, Joyotakan, Kec. Serengan, Kota Surakarta, Jawa Tengah 57157;Joyotakan, Kec. Serengan, Kota Surakarta;JAWA TENGAH;57157;Indonesia;271636363;-75.903.262;1.108.179.614;https://maps.google.com/?cid=0x0:0x27272b0bffd78fb7;;
supermarket bangunan;Toko Bahan Bangunan;Toko Panca Mulia;Jl. Veteran No.54, Gajahan, Kec. Ps. Kliwon, Kota Surakarta, Jawa Tengah 57156;Gajahan, Kec. Ps. Kliwon, Kota Surakarta;JAWA TENGAH;57156;Indonesia;;-75.831.846;1.108.246.438;https://maps.google.com/?cid=0x0:0xb88e27428fb2468e;;
supermarket bangunan;Toko Bahan Bangunan;TB. Saerah Baru;Jalan Brigjen Sudiarto No.9, Danukusuman, Joyosuran, Kec. Ps. Kliwon, Kota Surakarta, Jawa Tengah 57156;Danukusuman, Joyosuran, Kec. Ps. Kliwon, Kota Surakarta;JAWA TENGAH;57156;Indonesia;271634174;-75.840.971;1.108.257.464;https://maps.google.com/?cid=0x0:0xc4aed0d0cb10d68d;;
supermarket bangunan;Toko Perlengkapan Rumah;Laris Jaya;Jl. Brigjen Sudiarto, Danukusuman, Kec. Serengan, Kota Surakarta, Jawa Tengah 57156;Danukusuman, Kec. Serengan, Kota Surakarta;JAWA TENGAH;57156;Indonesia;271635703;-75.900.385;1.108.232.146;https://maps.google.com/?cid=0x0:0xe3d05e6a9803626;;
supermarket bangunan;Toko Tembikar;Astina;Jl. Suryopranoto No.42, Kepatihan Wetan, Kec. Jebres, Kota Surakarta, Jawa Tengah 57129;Kepatihan Wetan, Kec. Jebres, Kota Surakarta;JAWA TENGAH;57129;Indonesia;85643232330;-75.666.201;1.108.315.431;https://maps.google.com/?cid=0x0:0xceaac3528ec8ba45;;
supermarket bangunan;Toko Bahan Bangunan;TB. PANORAMA SOLO;Jl. Veteran No.100, Gajahan, Kec. Ps. Kliwon, Kota Surakarta, Jawa Tengah 57156;Gajahan, Kec. Ps. Kliwon, Kota Surakarta;JAWA TENGAH;57156;Indonesia;271652345;-75.825;1.108.225;https://maps.google.com/?cid=0x0:0x58640de750d919e1;;
supermarket bangunan;Toko Bahan Bangunan;Panca Tunggal. TB;Jl. Kapten Mulyadi No.241, Ps. Kliwon, Kec. Ps. Kliwon, Kota Surakarta, Jawa Tengah 57118;Ps. Kliwon, Kec. Ps. Kliwon, Kota Surakarta;JAWA TENGAH;57118;Indonesia;271654694;-75.802.579;1.108.309.999;https://maps.google.com/?cid=0x0:0x9a24f3728dbefeb6;;
supermarket bangunan;Toko Kayu;Toko Besi dan bahan bangunan,Grosir Kayu Kalimantan Maju;Jl. Kyai Mojo No.45, Semanggi, Kec. Ps. Kliwon, Kota Surakarta, Jawa Tengah 57191;Semanggi, Kec. Ps. Kliwon, Kota Surakarta;JAWA TENGAH;57191;Indonesia;82264512229;-7.586.591;110.834.372;https://maps.google.com/?cid=0x0:0xe98a7355e5680ae4;;
supermarket bangunan;Toko Bahan Bangunan;Mitra10 Solo Baru;Jl. Sidoluhur No.6, Ngruki, Cemani, Kec. Grogol, Kabupaten Sukoharjo, Jawa Tengah 57552;Ngruki, Cemani, Kec. Grogol, Kabupaten Sukoharjo;JAWA TENGAH;57552;Indonesia;87800021010;-75.893.691;1.108.173.517;https://maps.google.com/?cid=0x0:0xaa4a8945732b3255;;
supermarket bangunan;Toko Bahan Bangunan;Rojo Express Veteran;Jl. Veteran No.108, Gajahan, Kec. Ps. Kliwon, Kota Surakarta, Jawa Tengah 57155;Gajahan, Kec. Ps. Kliwon, Kota Surakarta;JAWA TENGAH;57155;Indonesia;89524415354;-75.823.865;1.108.222.765;https://maps.google.com/?cid=0x0:0xd6dae82bed022419;;
supermarket bangunan;Toko Bahan Bangunan;TB. Saerah Baru;Jalan Brigjen Sudiarto No.9, Danukusuman, Joyosuran, Kec. Ps. Kliwon, Kota Surakarta, Jawa Tengah 57156;Danukusuman, Joyosuran, Kec. Ps. Kliwon, Kota Surakarta;JAWA TENGAH;57156;Indonesia;271634174;-75.840.971;1.108.257.464;https://maps.google.com/?cid=0x0:0xc4aed0d0cb10d68d;;
supermarket bangunan;Toko Bahan Bangunan;TB. Kartika;Jl. Veteran No.105, Danukusuman, Kec. Ps. Kliwon, Kota Surakarta, Jawa Tengah 57156;Danukusuman, Kec. Ps. Kliwon, Kota Surakarta;JAWA TENGAH;57156;Indonesia;271654161;-75.835.475;1.108.251.516;https://maps.google.com/?cid=0x0:0x9dd98c9e1a79408a;;
supermarket bangunan;Pemasok Bahan Bangunan;CV. Kondang Murah;Jl. KH. Wahid Hasyim No.54, Joyotakan, Kec. Serengan, Kota Surakarta, Jawa Tengah 57157;Joyotakan, Kec. Serengan, Kota Surakarta;JAWA TENGAH;57157;Indonesia;271636363;-75.903.262;1.108.179.614;https://maps.google.com/?cid=0x0:0x27272b0bffd78fb7;;
supermarket bangunan;Toko;Ramayana. TB;Jl. Kapten Mulyadi No.127, Ps. Kliwon, Kec. Ps. Kliwon, Kota Surakarta, Jawa Tengah 57118;Ps. Kliwon, Kec. Ps. Kliwon, Kota Surakarta;JAWA TENGAH;57118;Indonesia;271654682;-75.792.194;1.108.314.066;https://maps.google.com/?cid=0x0:0xff36f4a8344c9382;;
supermarket bangunan;Toko Tembikar;Astina;Jl. Suryopranoto No.42, Kepatihan Wetan, Kec. Jebres, Kota Surakarta, Jawa Tengah 57129;Kepatihan Wetan, Kec. Jebres, Kota Surakarta;JAWA TENGAH;57129;Indonesia;85643232330;-75.666.201;1.108.315.431;https://maps.google.com/?cid=0x0:0xceaac3528ec8ba45;;
supermarket bangunan;Pasar bahan bangunan;Rojo House Solution;Jl. Kepatihan No.6B, Kepatihan Wetan, Kec. Jebres, Kota Surakarta, Jawa Tengah 57129;Kepatihan Wetan, Kec. Jebres, Kota Surakarta;JAWA TENGAH;57129;Indonesia;81218862978;-75.653.199;1.108.324.209;https://maps.google.com/?cid=0x0:0x99a89dbed42fc95f;;
supermarket bangunan;Toko Bahan Bangunan;UD. Sakti;Jl. Kapten Mulyadi No.345, Joyosuran, Kec. Ps. Kliwon, Kota Surakarta, Jawa Tengah 57116;Joyosuran, Kec. Ps. Kliwon, Kota Surakarta;JAWA TENGAH;57116;Indonesia;85745955550;-75.872.249;110.828.369;https://maps.google.com/?cid=0x0:0x77479c3636496014;;
supermarket bangunan;Toko Bahan Bangunan;TB. Sami Asih;Jl. Sampangan No.63, Semanggi, Kec. Ps. Kliwon, Kota Surakarta, Jawa Tengah 57117;Semanggi, Kec. Ps. Kliwon, Kota Surakarta;JAWA TENGAH;57117;Indonesia;271669368;-75.798.834;1.108.379.186;https://maps.google.com/?cid=0x0:0x2db9379c30be2de0;;
supermarket bangunan;Toko Bahan Bangunan;TB. Darsono;Jl. Kyai Mojo No.98, Semanggi, Kec. Ps. Kliwon, Kota Surakarta, Jawa Tengah 57117;Semanggi, Kec. Ps. Kliwon, Kota Surakarta;JAWA TENGAH;57117;Indonesia;271651715;-7.585.112;1.108.317.444;https://maps.google.com/?cid=0x0:0xcd3a94d7c5e24360;;
supermarket bangunan;Toko Bahan Bangunan;TB. PANORAMA SOLO;Jl. Veteran No.100, Gajahan, Kec. Ps. Kliwon, Kota Surakarta, Jawa Tengah 57156;Gajahan, Kec. Ps. Kliwon, Kota Surakarta;JAWA TENGAH;57156;Indonesia;271652345;-75.825;1.108.225;https://maps.google.com/?cid=0x0:0x58640de750d919e1;;
supermarket bangunan;Toko Bahan Bangunan;Toko Sadar;Jl. Suryopranoto No.38, Kepatihan Wetan, Kec. Jebres, Kota Surakarta, Jawa Tengah 57129;Kepatihan Wetan, Kec. Jebres, Kota Surakarta;JAWA TENGAH;57129;Indonesia;271654069;-75.667.887;1.108.314.333;https://maps.google.com/?cid=0x0:0x2aebd53358cb7993;;
supermarket bangunan;Toko Bahan Bangunan;Tb. Rajawali;Jl. RE. Martadinata No.206, Gandekan, Kec. Jebres, Kota Surakarta, Jawa Tengah 57121;Gandekan, Kec. Jebres, Kota Surakarta;JAWA TENGAH;57121;Indonesia;2717060166;-75.704.656;1.108.379.947;https://maps.google.com/?cid=0x0:0x23c97234f8583f9c;;
supermarket bangunan;Toko Bahan Bangunan;Mitra10 Solo Baru;Jl. Sidoluhur No.6, Ngruki, Cemani, Kec. Grogol, Kabupaten Sukoharjo, Jawa Tengah 57552;Ngruki, Cemani, Kec. Grogol, Kabupaten Sukoharjo;JAWA TENGAH;57552;Indonesia;87800021010;-75.893.691;1.108.173.517;https://maps.google.com/?cid=0x0:0xaa4a8945732b3255;;
supermarket bangunan;Toko Bahan Bangunan;Toko Bahan Bangunan;CR8G+H2G, Jl. Veteran, Danukusuman, Kec. Serengan, Kota Surakarta, Jawa Tengah 57156;Jl. Veteran, Danukusuman, Kec. Serengan, Kota Surakarta;JAWA TENGAH;57156;Indonesia;;-75.835.558;1.108.250.905;https://maps.google.com/?cid=0x0:0xb4ea5d7859d16831;;
supermarket bangunan;Pemasok Bahan Bangunan;CV. Kondang Murah;Jl. KH. Wahid Hasyim No.54, Joyotakan, Kec. Serengan, Kota Surakarta, Jawa Tengah 57157;Joyotakan, Kec. Serengan, Kota Surakarta;JAWA TENGAH;57157;Indonesia;271636363;-75.903.262;1.108.179.614;https://maps.google.com/?cid=0x0:0x27272b0bffd78fb7;;
